id concurrent_type
142552 TREATMENT_EVENT
142555 TREATMENT_EVENT
142561 TREATMENT_EVENT
142560 TREATMENT_EVENT
142548 TREATMENT_EVENT
142554 TREATMENT_EVENT
142549 TREATMENT_EVENT
142571 Event
142564 TREATMENT_EVENT
142543 TREATMENT_EVENT
142544 TREATMENT_EVENT
142536 TREATMENT_EVENT
142570 TREATMENT_EVENT
142566 TREATMENT_EVENT
142547 TREATMENT_EVENT
142559 TREATMENT_EVENT
142546 TREATMENT_EVENT
142557 TREATMENT_EVENT
142563 TREATMENT_EVENT
142541 TREATMENT_EVENT
142553 TREATMENT_EVENT
142550 TREATMENT_EVENT
142568 TREATMENT_EVENT
142562 TREATMENT_EVENT
142565 TREATMENT_EVENT
142537 TREATMENT_EVENT
142556 TREATMENT_EVENT
142558 TREATMENT_EVENT
142551 TREATMENT_EVENT
142540 TREATMENT_EVENT
142542 TREATMENT_EVENT
167753 TREATMENT_EVENT
168726 TREATMENT_EVENT
168701 TREATMENT_EVENT
168037 TREATMENT_EVENT
168029 TREATMENT_EVENT
168013 TREATMENT_EVENT
165703 TREATMENT_EVENT
167759 TREATMENT_EVENT
168695 TREATMENT_EVENT
168034 TREATMENT_EVENT
168717 TREATMENT_EVENT
167760 TREATMENT_EVENT
168706 TREATMENT_EVENT
168693 TREATMENT_EVENT
168020 TREATMENT_EVENT
168697 TREATMENT_EVENT
168035 TREATMENT_EVENT
165709 Event
168700 TREATMENT_EVENT
165708 TREATMENT_EVENT
167752 TREATMENT_EVENT
165706 TREATMENT_EVENT
168028 TREATMENT_EVENT
168724 TREATMENT_EVENT
168704 TREATMENT_EVENT
167746 TREATMENT_EVENT
167765 Event
168036 TREATMENT_EVENT
168721 TREATMENT_EVENT
168708 TREATMENT_EVENT
168713 TREATMENT_EVENT
165687 TREATMENT_EVENT
168041 TREATMENT_EVENT
168038 TREATMENT_EVENT
165700 TREATMENT_EVENT
168719 TREATMENT_EVENT
168698 TREATMENT_EVENT
168709 TREATMENT_EVENT
168692 TREATMENT_EVENT
168722 TREATMENT_EVENT
167764 TREATMENT_EVENT
168712 TREATMENT_EVENT
168715 TREATMENT_EVENT
167757 TREATMENT_EVENT
168720 TREATMENT_EVENT
168694 TREATMENT_EVENT
165697 TREATMENT_EVENT
168725 TREATMENT_EVENT
168042 Event
168031 TREATMENT_EVENT
168707 TREATMENT_EVENT
168017 TREATMENT_EVENT
167745 TREATMENT_EVENT
167749 TREATMENT_EVENT
165682 TREATMENT_EVENT
168025 TREATMENT_EVENT
168748 Event
165704 TREATMENT_EVENT
168023 TREATMENT_EVENT
165698 TREATMENT_EVENT
165696 TREATMENT_EVENT
167751 TREATMENT_EVENT
167758 TREATMENT_EVENT
165693 TREATMENT_EVENT
165685 TREATMENT_EVENT
168711 TREATMENT_EVENT
168696 TREATMENT_EVENT
165679 TREATMENT_EVENT
165707 TREATMENT_EVENT
168718 TREATMENT_EVENT
168728 TREATMENT_EVENT
167762 TREATMENT_EVENT
168030 TREATMENT_EVENT
167754 TREATMENT_EVENT
168018 TREATMENT_EVENT
165695 TREATMENT_EVENT
168033 TREATMENT_EVENT
168019 TREATMENT_EVENT
168699 TREATMENT_EVENT
165702 TREATMENT_EVENT
167750 TREATMENT_EVENT
168729 Event
165683 TREATMENT_EVENT
168024 TREATMENT_EVENT
168723 TREATMENT_EVENT
165699 TREATMENT_EVENT
168016 TREATMENT_EVENT
168039 TREATMENT_EVENT
168040 TREATMENT_EVENT
168714 TREATMENT_EVENT
165688 TREATMENT_EVENT
165705 TREATMENT_EVENT
168702 TREATMENT_EVENT
168727 TREATMENT_EVENT
165684 TREATMENT_EVENT
168014 TREATMENT_EVENT
168021 TREATMENT_EVENT
168705 TREATMENT_EVENT
167761 TREATMENT_EVENT
165692 TREATMENT_EVENT
165691 TREATMENT_EVENT
168032 TREATMENT_EVENT
167755 TREATMENT_EVENT
165681 TREATMENT_EVENT
167782 Event
168027 TREATMENT_EVENT
167748 TREATMENT_EVENT
168703 TREATMENT_EVENT
167744 TREATMENT_EVENT
167763 TREATMENT_EVENT
165680 TREATMENT_EVENT
165686 TREATMENT_EVENT
168022 TREATMENT_EVENT
165689 TREATMENT_EVENT
168015 TREATMENT_EVENT
167756 TREATMENT_EVENT
168716 TREATMENT_EVENT
165694 TREATMENT_EVENT
165701 TREATMENT_EVENT
168026 TREATMENT_EVENT
167747 TREATMENT_EVENT
168710 TREATMENT_EVENT
165690 TREATMENT_EVENT
163583 TREATMENT_EVENT
162765 TREATMENT_EVENT
162753 TREATMENT_EVENT
163557 TREATMENT_EVENT
162758 TREATMENT_EVENT
163563 TREATMENT_EVENT
162746 TREATMENT_EVENT
162759 TREATMENT_EVENT
163569 TREATMENT_EVENT
162740 TREATMENT_EVENT
163566 TREATMENT_EVENT
163572 TREATMENT_EVENT
163595 Event
162749 TREATMENT_EVENT
162745 TREATMENT_EVENT
162755 TREATMENT_EVENT
163581 TREATMENT_EVENT
163570 TREATMENT_EVENT
163553 TREATMENT_EVENT
163577 TREATMENT_EVENT
162750 TREATMENT_EVENT
163589 TREATMENT_EVENT
162754 TREATMENT_EVENT
162763 TREATMENT_EVENT
163561 TREATMENT_EVENT
163565 TREATMENT_EVENT
162761 TREATMENT_EVENT
163592 TREATMENT_EVENT
162747 TREATMENT_EVENT
163574 TREATMENT_EVENT
163558 TREATMENT_EVENT
162764 TREATMENT_EVENT
163590 TREATMENT_EVENT
163580 TREATMENT_EVENT
163575 TREATMENT_EVENT
163576 TREATMENT_EVENT
163573 TREATMENT_EVENT
163582 TREATMENT_EVENT
163579 TREATMENT_EVENT
162742 TREATMENT_EVENT
163564 TREATMENT_EVENT
162757 TREATMENT_EVENT
162744 TREATMENT_EVENT
162768 Event
162751 TREATMENT_EVENT
162741 TREATMENT_EVENT
162766 TREATMENT_EVENT
163588 TREATMENT_EVENT
163571 TREATMENT_EVENT
163555 TREATMENT_EVENT
162743 TREATMENT_EVENT
163585 TREATMENT_EVENT
163584 TREATMENT_EVENT
163567 TREATMENT_EVENT
162760 TREATMENT_EVENT
162762 TREATMENT_EVENT
163568 TREATMENT_EVENT
163559 TREATMENT_EVENT
162767 TREATMENT_EVENT
163587 TREATMENT_EVENT
162752 TREATMENT_EVENT
162748 TREATMENT_EVENT
163594 TREATMENT_EVENT
163578 TREATMENT_EVENT
163554 TREATMENT_EVENT
163562 TREATMENT_EVENT
163556 TREATMENT_EVENT
163560 TREATMENT_EVENT
162756 TREATMENT_EVENT
163586 TREATMENT_EVENT
163591 TREATMENT_EVENT
163593 TREATMENT_EVENT
156774 TREATMENT_EVENT
156777 TREATMENT_EVENT
156767 TREATMENT_EVENT
156782 TREATMENT_EVENT
156787 TREATMENT_EVENT
156783 TREATMENT_EVENT
156771 TREATMENT_EVENT
156778 TREATMENT_EVENT
156786 TREATMENT_EVENT
156764 TREATMENT_EVENT
156765 TREATMENT_EVENT
156772 TREATMENT_EVENT
156784 TREATMENT_EVENT
156773 TREATMENT_EVENT
156766 TREATMENT_EVENT
156788 TREATMENT_EVENT
156776 TREATMENT_EVENT
156769 TREATMENT_EVENT
156775 TREATMENT_EVENT
156768 TREATMENT_EVENT
156781 TREATMENT_EVENT
156780 TREATMENT_EVENT
156779 TREATMENT_EVENT
156785 TREATMENT_EVENT
156789 Event
156770 TREATMENT_EVENT
145342 TREATMENT_EVENT
145357 TREATMENT_EVENT
145358 TREATMENT_EVENT
145360 TREATMENT_EVENT
145361 TREATMENT_EVENT
145349 TREATMENT_EVENT
145347 TREATMENT_EVENT
145364 TREATMENT_EVENT
145362 TREATMENT_EVENT
145351 TREATMENT_EVENT
145350 TREATMENT_EVENT
145344 TREATMENT_EVENT
145345 TREATMENT_EVENT
145365 Event
145355 TREATMENT_EVENT
145348 TREATMENT_EVENT
145354 TREATMENT_EVENT
145346 TREATMENT_EVENT
145343 TREATMENT_EVENT
145356 TREATMENT_EVENT
145363 TREATMENT_EVENT
145352 TREATMENT_EVENT
145353 TREATMENT_EVENT
145359 TREATMENT_EVENT
136669 CONDITION_EVENT
136665 CONDITION_EVENT
136675 Event
136664 CONDITION_EVENT
136670 CONDITION_EVENT
136668 CONDITION_EVENT
136671 CONDITION_EVENT
136667 CONDITION_EVENT
136672 CONDITION_EVENT
136674 CONDITION_EVENT
136673 CONDITION_EVENT
136666 CONDITION_EVENT
134393 CONDITION_EVENT
136538 Event
134398 CONDITION_EVENT
136532 CONDITION_EVENT
136528 CONDITION_EVENT
136537 CONDITION_EVENT
134388 CONDITION_EVENT
136530 CONDITION_EVENT
136038 Event
136034 CONDITION_EVENT
132811 CONDITION_EVENT
132803 Event
132813 CONDITION_EVENT
133087 CONDITION_EVENT
136036 CONDITION_EVENT
136527 CONDITION_EVENT
133095 CONDITION_EVENT
136028 Event
134389 CONDITION_EVENT
136513 CONDITION_EVENT
136534 CONDITION_EVENT
132805 CONDITION_EVENT
136535 CONDITION_EVENT
136035 CONDITION_EVENT
134394 CONDITION_EVENT
136030 CONDITION_EVENT
132809 CONDITION_EVENT
136514 Event
136032 CONDITION_EVENT
136531 CONDITION_EVENT
724 TREATMENT_EVENT
360 TREATMENT_EVENT
383 TREATMENT_EVENT
564 TREATMENT_EVENT
347 TREATMENT_EVENT
431 TREATMENT_EVENT
605 TREATMENT_EVENT
422 TREATMENT_EVENT
136029 CONDITION_EVENT
134397 CONDITION_EVENT
136536 CONDITION_EVENT
133096 CONDITION_EVENT
132810 CONDITION_EVENT
136663 Event
132808 CONDITION_EVENT
133100 Event
133089 CONDITION_EVENT
136529 CONDITION_EVENT
136533 CONDITION_EVENT
132804 CONDITION_EVENT
133090 CONDITION_EVENT
133099 CONDITION_EVENT
134391 CONDITION_EVENT
133092 CONDITION_EVENT
136033 CONDITION_EVENT
133098 CONDITION_EVENT
132807 CONDITION_EVENT
132814 CONDITION_EVENT
132815 Event
134387 Event
134386 CONDITION_EVENT
133093 CONDITION_EVENT
134390 CONDITION_EVENT
132812 CONDITION_EVENT
133094 CONDITION_EVENT
132802 CONDITION_EVENT
134396 CONDITION_EVENT
136037 CONDITION_EVENT
134395 CONDITION_EVENT
134392 CONDITION_EVENT
136027 CONDITION_EVENT
133088 CONDITION_EVENT
133091 CONDITION_EVENT
136662 CONDITION_EVENT
132806 CONDITION_EVENT
133097 CONDITION_EVENT
136526 CONDITION_EVENT
136031 CONDITION_EVENT
134399 Event
156716 TREATMENT_EVENT
156712 TREATMENT_EVENT
156697 TREATMENT_EVENT
156723 Event
156711 TREATMENT_EVENT
156707 TREATMENT_EVENT
156722 TREATMENT_EVENT
156699 TREATMENT_EVENT
156705 TREATMENT_EVENT
156713 TREATMENT_EVENT
156714 TREATMENT_EVENT
156715 TREATMENT_EVENT
156717 TREATMENT_EVENT
156708 TREATMENT_EVENT
156694 TREATMENT_EVENT
156719 TREATMENT_EVENT
156731 Event
156698 TREATMENT_EVENT
156695 TREATMENT_EVENT
156696 TREATMENT_EVENT
156703 TREATMENT_EVENT
156702 TREATMENT_EVENT
156710 TREATMENT_EVENT
156701 TREATMENT_EVENT
156720 TREATMENT_EVENT
156704 TREATMENT_EVENT
156706 TREATMENT_EVENT
156718 TREATMENT_EVENT
156721 TREATMENT_EVENT
156692 TREATMENT_EVENT
156700 TREATMENT_EVENT
156693 TREATMENT_EVENT
156709 TREATMENT_EVENT
450 TREATMENT_EVENT
153304 TREATMENT_EVENT
153301 TREATMENT_EVENT
153292 TREATMENT_EVENT
153288 TREATMENT_EVENT
153262 TREATMENT_EVENT
153286 TREATMENT_EVENT
153282 TREATMENT_EVENT
153280 TREATMENT_EVENT
153263 TREATMENT_EVENT
153290 TREATMENT_EVENT
656 TREATMENT_EVENT
153303 TREATMENT_EVENT
153272 TREATMENT_EVENT
153305 Event
153299 TREATMENT_EVENT
153278 TREATMENT_EVENT
153271 TREATMENT_EVENT
153293 TREATMENT_EVENT
153268 TREATMENT_EVENT
153291 TREATMENT_EVENT
153275 TREATMENT_EVENT
153284 TREATMENT_EVENT
153270 TREATMENT_EVENT
153273 TREATMENT_EVENT
153297 TREATMENT_EVENT
153285 TREATMENT_EVENT
153265 TREATMENT_EVENT
153279 TREATMENT_EVENT
153266 TREATMENT_EVENT
153281 TREATMENT_EVENT
153264 TREATMENT_EVENT
153274 TREATMENT_EVENT
153269 TREATMENT_EVENT
153300 TREATMENT_EVENT
153298 TREATMENT_EVENT
153295 TREATMENT_EVENT
153283 TREATMENT_EVENT
153296 TREATMENT_EVENT
153302 TREATMENT_EVENT
153294 TREATMENT_EVENT
153267 TREATMENT_EVENT
153289 TREATMENT_EVENT
153276 TREATMENT_EVENT
153287 TREATMENT_EVENT
153341 Event
153277 TREATMENT_EVENT
194939 TREATMENT_EVENT
194954 TREATMENT_EVENT
194955 TREATMENT_EVENT
194938 TREATMENT_EVENT
194946 TREATMENT_EVENT
194943 TREATMENT_EVENT
194944 Event
194949 TREATMENT_EVENT
194952 TREATMENT_EVENT
194940 TREATMENT_EVENT
194947 Event
194953 TREATMENT_EVENT
194945 TREATMENT_EVENT
194942 TREATMENT_EVENT
194956 Event
194950 TREATMENT_EVENT
194948 Event
194941 TREATMENT_EVENT
194951 Event
192101 TREATMENT_EVENT
192096 TREATMENT_EVENT
192106 Event
192100 TREATMENT_EVENT
192090 TREATMENT_EVENT
192097 Event
192086 TREATMENT_EVENT
192095 Event
192089 TREATMENT_EVENT
192092 TREATMENT_EVENT
192098 Event
192103 TREATMENT_EVENT
192102 TREATMENT_EVENT
192088 TREATMENT_EVENT
192104 TREATMENT_EVENT
192093 TREATMENT_EVENT
192091 TREATMENT_EVENT
192099 Event
192087 TREATMENT_EVENT
192105 TREATMENT_EVENT
192094 Event
190202 TREATMENT_EVENT
190199 Event
190200 TREATMENT_EVENT
190194 TREATMENT_EVENT
190206 TREATMENT_EVENT
190197 TREATMENT_EVENT
190193 TREATMENT_EVENT
190205 TREATMENT_EVENT
190198 Event
190195 TREATMENT_EVENT
190208 Event
190196 TREATMENT_EVENT
190201 TREATMENT_EVENT
190207 TREATMENT_EVENT
190203 Event
190204 Event
140410 Event
139727 Event
139726 CONDITION_EVENT
141711 CONDITION_EVENT
140411 Event
141712 Event
141713 Event
139728 Event
140409 CONDITION_EVENT
113145 MEASUREMENT_EVENT
113116 MEASUREMENT_EVENT
113249 MEASUREMENT_EVENT
113399 MEASUREMENT_EVENT
113140 MEASUREMENT_EVENT
113251 MEASUREMENT_EVENT
113257 MEASUREMENT_EVENT
113378 MEASUREMENT_EVENT
113225 MEASUREMENT_EVENT
113118 Event
113403 MEASUREMENT_EVENT
113144 MEASUREMENT_EVENT
113243 MEASUREMENT_EVENT
113134 MEASUREMENT_EVENT
113222 Event
113229 MEASUREMENT_EVENT
113262 MEASUREMENT_EVENT
113239 MEASUREMENT_EVENT
113221 MEASUREMENT_EVENT
113404 MEASUREMENT_EVENT
113245 MEASUREMENT_EVENT
113117 MEASUREMENT_EVENT
113087 MEASUREMENT_EVENT
113385 MEASUREMENT_EVENT
113130 MEASUREMENT_EVENT
113226 MEASUREMENT_EVENT
113238 MEASUREMENT_EVENT
113129 MEASUREMENT_EVENT
113240 MEASUREMENT_EVENT
113242 MEASUREMENT_EVENT
113232 MEASUREMENT_EVENT
113080 MEASUREMENT_EVENT
113111 MEASUREMENT_EVENT
113088 MEASUREMENT_EVENT
113384 MEASUREMENT_EVENT
113260 MEASUREMENT_EVENT
113405 MEASUREMENT_EVENT
113233 MEASUREMENT_EVENT
113246 MEASUREMENT_EVENT
113400 MEASUREMENT_EVENT
113235 MEASUREMENT_EVENT
113258 MEASUREMENT_EVENT
113081 MEASUREMENT_EVENT
113234 MEASUREMENT_EVENT
113401 MEASUREMENT_EVENT
113133 MEASUREMENT_EVENT
113244 MEASUREMENT_EVENT
113402 MEASUREMENT_EVENT
113434 MEASUREMENT_EVENT
113398 MEASUREMENT_EVENT
113436 MEASUREMENT_EVENT
113381 MEASUREMENT_EVENT
113380 MEASUREMENT_EVENT
113085 MEASUREMENT_EVENT
113149 Event
113137 MEASUREMENT_EVENT
113248 MEASUREMENT_EVENT
113253 MEASUREMENT_EVENT
113435 MEASUREMENT_EVENT
113250 MEASUREMENT_EVENT
113141 MEASUREMENT_EVENT
113082 MEASUREMENT_EVENT
113142 MEASUREMENT_EVENT
113231 MEASUREMENT_EVENT
113126 MEASUREMENT_EVENT
113230 MEASUREMENT_EVENT
113383 MEASUREMENT_EVENT
113135 MEASUREMENT_EVENT
113139 MEASUREMENT_EVENT
113397 MEASUREMENT_EVENT
113254 MEASUREMENT_EVENT
113124 MEASUREMENT_EVENT
113131 MEASUREMENT_EVENT
113132 MEASUREMENT_EVENT
113263 MEASUREMENT_EVENT
113086 MEASUREMENT_EVENT
113112 Event
113115 MEASUREMENT_EVENT
113241 MEASUREMENT_EVENT
113147 MEASUREMENT_EVENT
113136 MEASUREMENT_EVENT
113143 MEASUREMENT_EVENT
113125 MEASUREMENT_EVENT
113127 MEASUREMENT_EVENT
113228 MEASUREMENT_EVENT
113236 MEASUREMENT_EVENT
113084 MEASUREMENT_EVENT
113256 MEASUREMENT_EVENT
113437 MEASUREMENT_EVENT
113259 MEASUREMENT_EVENT
113148 MEASUREMENT_EVENT
113114 MEASUREMENT_EVENT
113252 MEASUREMENT_EVENT
113146 MEASUREMENT_EVENT
113227 MEASUREMENT_EVENT
113379 MEASUREMENT_EVENT
113255 MEASUREMENT_EVENT
113382 MEASUREMENT_EVENT
113237 MEASUREMENT_EVENT
113247 MEASUREMENT_EVENT
113438 Event
113128 MEASUREMENT_EVENT
113138 MEASUREMENT_EVENT
113261 MEASUREMENT_EVENT
113083 MEASUREMENT_EVENT
89837 MEASUREMENT_EVENT
90055 MEASUREMENT_EVENT
89857 MEASUREMENT_EVENT
90036 MEASUREMENT_EVENT
90063 MEASUREMENT_EVENT
90068 MEASUREMENT_EVENT
90042 MEASUREMENT_EVENT
89953 MEASUREMENT_EVENT
89951 MEASUREMENT_EVENT
90340 MEASUREMENT_EVENT
90054 MEASUREMENT_EVENT
89905 MEASUREMENT_EVENT
89855 MEASUREMENT_EVENT
90335 MEASUREMENT_EVENT
90050 MEASUREMENT_EVENT
90041 MEASUREMENT_EVENT
89959 MEASUREMENT_EVENT
90338 MEASUREMENT_EVENT
89907 MEASUREMENT_EVENT
90079 MEASUREMENT_EVENT
89956 MEASUREMENT_EVENT
89960 MEASUREMENT_EVENT
90336 MEASUREMENT_EVENT
90332 MEASUREMENT_EVENT
90067 MEASUREMENT_EVENT
89962 MEASUREMENT_EVENT
89836 MEASUREMENT_EVENT
89869 MEASUREMENT_EVENT
90331 MEASUREMENT_EVENT
90080 MEASUREMENT_EVENT
90058 MEASUREMENT_EVENT
89856 MEASUREMENT_EVENT
90053 MEASUREMENT_EVENT
89903 MEASUREMENT_EVENT
90028 MEASUREMENT_EVENT
90059 MEASUREMENT_EVENT
89963 MEASUREMENT_EVENT
89922 MEASUREMENT_EVENT
89966 MEASUREMENT_EVENT
89917 MEASUREMENT_EVENT
89910 MEASUREMENT_EVENT
89858 MEASUREMENT_EVENT
90066 MEASUREMENT_EVENT
90035 MEASUREMENT_EVENT
89961 MEASUREMENT_EVENT
90048 MEASUREMENT_EVENT
90034 MEASUREMENT_EVENT
90032 MEASUREMENT_EVENT
89908 MEASUREMENT_EVENT
89835 MEASUREMENT_EVENT
90069 MEASUREMENT_EVENT
89833 MEASUREMENT_EVENT
89875 MEASUREMENT_EVENT
90029 Event
89958 MEASUREMENT_EVENT
90033 MEASUREMENT_EVENT
89916 MEASUREMENT_EVENT
89964 MEASUREMENT_EVENT
90040 MEASUREMENT_EVENT
89915 MEASUREMENT_EVENT
89829 MEASUREMENT_EVENT
90343 MEASUREMENT_EVENT
90071 MEASUREMENT_EVENT
89952 MEASUREMENT_EVENT
90056 MEASUREMENT_EVENT
90052 MEASUREMENT_EVENT
90037 MEASUREMENT_EVENT
89924 MEASUREMENT_EVENT
90064 MEASUREMENT_EVENT
89870 Event
89854 MEASUREMENT_EVENT
89876 Event
89832 MEASUREMENT_EVENT
89914 MEASUREMENT_EVENT
89834 MEASUREMENT_EVENT
89968 MEASUREMENT_EVENT
89971 MEASUREMENT_EVENT
90339 MEASUREMENT_EVENT
90047 MEASUREMENT_EVENT
90342 MEASUREMENT_EVENT
89873 MEASUREMENT_EVENT
90081 MEASUREMENT_EVENT
89970 MEASUREMENT_EVENT
89874 MEASUREMENT_EVENT
89913 MEASUREMENT_EVENT
89912 MEASUREMENT_EVENT
90051 MEASUREMENT_EVENT
89923 MEASUREMENT_EVENT
90039 MEASUREMENT_EVENT
90065 MEASUREMENT_EVENT
89906 MEASUREMENT_EVENT
90082 MEASUREMENT_EVENT
90057 MEASUREMENT_EVENT
89957 MEASUREMENT_EVENT
90045 MEASUREMENT_EVENT
89949 MEASUREMENT_EVENT
90078 MEASUREMENT_EVENT
89904 MEASUREMENT_EVENT
90062 MEASUREMENT_EVENT
89967 MEASUREMENT_EVENT
90046 MEASUREMENT_EVENT
90049 MEASUREMENT_EVENT
90044 MEASUREMENT_EVENT
89918 MEASUREMENT_EVENT
89955 MEASUREMENT_EVENT
89965 MEASUREMENT_EVENT
90038 MEASUREMENT_EVENT
89853 MEASUREMENT_EVENT
89969 MEASUREMENT_EVENT
89954 MEASUREMENT_EVENT
89950 MEASUREMENT_EVENT
89911 MEASUREMENT_EVENT
90043 MEASUREMENT_EVENT
90337 MEASUREMENT_EVENT
90341 MEASUREMENT_EVENT
89831 MEASUREMENT_EVENT
90060 MEASUREMENT_EVENT
89830 MEASUREMENT_EVENT
89909 MEASUREMENT_EVENT
89872 MEASUREMENT_EVENT
90061 MEASUREMENT_EVENT
80440 MEASUREMENT_EVENT
80262 MEASUREMENT_EVENT
80174 MEASUREMENT_EVENT
80425 MEASUREMENT_EVENT
80263 MEASUREMENT_EVENT
80247 MEASUREMENT_EVENT
80608 MEASUREMENT_EVENT
80430 MEASUREMENT_EVENT
80315 MEASUREMENT_EVENT
80427 MEASUREMENT_EVENT
80234 MEASUREMENT_EVENT
80334 MEASUREMENT_EVENT
80190 MEASUREMENT_EVENT
80239 MEASUREMENT_EVENT
80248 MEASUREMENT_EVENT
80327 MEASUREMENT_EVENT
80424 MEASUREMENT_EVENT
80438 MEASUREMENT_EVENT
80163 MEASUREMENT_EVENT
80506 MEASUREMENT_EVENT
80265 MEASUREMENT_EVENT
80111 MEASUREMENT_EVENT
80112 MEASUREMENT_EVENT
80176 MEASUREMENT_EVENT
80108 MEASUREMENT_EVENT
80336 Event
80451 MEASUREMENT_EVENT
80446 MEASUREMENT_EVENT
80236 MEASUREMENT_EVENT
80433 MEASUREMENT_EVENT
80197 Event
80437 MEASUREMENT_EVENT
80235 MEASUREMENT_EVENT
80335 MEASUREMENT_EVENT
80104 MEASUREMENT_EVENT
80332 MEASUREMENT_EVENT
80418 MEASUREMENT_EVENT
80610 MEASUREMENT_EVENT
80426 MEASUREMENT_EVENT
80436 MEASUREMENT_EVENT
80507 MEASUREMENT_EVENT
80411 MEASUREMENT_EVENT
80508 MEASUREMENT_EVENT
80237 MEASUREMENT_EVENT
80106 MEASUREMENT_EVENT
80261 MEASUREMENT_EVENT
80269 MEASUREMENT_EVENT
80314 MEASUREMENT_EVENT
80330 MEASUREMENT_EVENT
80447 MEASUREMENT_EVENT
80333 MEASUREMENT_EVENT
80175 MEASUREMENT_EVENT
80432 MEASUREMENT_EVENT
80415 MEASUREMENT_EVENT
80603 MEASUREMENT_EVENT
80602 MEASUREMENT_EVENT
80107 MEASUREMENT_EVENT
80252 MEASUREMENT_EVENT
80238 MEASUREMENT_EVENT
80445 MEASUREMENT_EVENT
80504 MEASUREMENT_EVENT
80323 MEASUREMENT_EVENT
80419 MEASUREMENT_EVENT
80321 MEASUREMENT_EVENT
80442 MEASUREMENT_EVENT
80420 MEASUREMENT_EVENT
80331 MEASUREMENT_EVENT
80240 MEASUREMENT_EVENT
80266 MEASUREMENT_EVENT
80319 MEASUREMENT_EVENT
80172 MEASUREMENT_EVENT
80173 MEASUREMENT_EVENT
80416 MEASUREMENT_EVENT
80162 MEASUREMENT_EVENT
80423 MEASUREMENT_EVENT
80422 MEASUREMENT_EVENT
80329 MEASUREMENT_EVENT
80253 MEASUREMENT_EVENT
80441 MEASUREMENT_EVENT
80606 MEASUREMENT_EVENT
80242 MEASUREMENT_EVENT
80439 MEASUREMENT_EVENT
80193 MEASUREMENT_EVENT
80267 MEASUREMENT_EVENT
80165 MEASUREMENT_EVENT
80505 MEASUREMENT_EVENT
80609 MEASUREMENT_EVENT
80233 MEASUREMENT_EVENT
1097 Event
1320 Event
1544 Event
80196 MEASUREMENT_EVENT
80264 MEASUREMENT_EVENT
80448 MEASUREMENT_EVENT
80324 MEASUREMENT_EVENT
80328 MEASUREMENT_EVENT
80417 MEASUREMENT_EVENT
80254 MEASUREMENT_EVENT
80449 MEASUREMENT_EVENT
80325 MEASUREMENT_EVENT
80322 MEASUREMENT_EVENT
80604 MEASUREMENT_EVENT
80246 MEASUREMENT_EVENT
80105 MEASUREMENT_EVENT
80268 MEASUREMENT_EVENT
80318 MEASUREMENT_EVENT
80429 MEASUREMENT_EVENT
80161 MEASUREMENT_EVENT
80243 MEASUREMENT_EVENT
80434 MEASUREMENT_EVENT
80241 MEASUREMENT_EVENT
80191 Event
80195 MEASUREMENT_EVENT
80245 MEASUREMENT_EVENT
80320 MEASUREMENT_EVENT
80605 MEASUREMENT_EVENT
80244 MEASUREMENT_EVENT
80435 MEASUREMENT_EVENT
80497 MEASUREMENT_EVENT
80443 MEASUREMENT_EVENT
80109 MEASUREMENT_EVENT
80428 MEASUREMENT_EVENT
80607 MEASUREMENT_EVENT
80421 MEASUREMENT_EVENT
80326 MEASUREMENT_EVENT
80110 MEASUREMENT_EVENT
80160 MEASUREMENT_EVENT
80431 MEASUREMENT_EVENT
80444 MEASUREMENT_EVENT
80557 MEASUREMENT_EVENT
80194 MEASUREMENT_EVENT
80556 MEASUREMENT_EVENT
80450 MEASUREMENT_EVENT
80412 Event
80317 MEASUREMENT_EVENT
80316 MEASUREMENT_EVENT
80164 MEASUREMENT_EVENT
193737 TREATMENT_EVENT
193735 TREATMENT_EVENT
193749 TREATMENT_EVENT
193740 TREATMENT_EVENT
193736 TREATMENT_EVENT
193742 TREATMENT_EVENT
193751 Event
193746 Event
193744 Event
193754 TREATMENT_EVENT
193738 TREATMENT_EVENT
193745 Event
193750 TREATMENT_EVENT
193739 TREATMENT_EVENT
193753 TREATMENT_EVENT
193752 Event
193747 Event
193755 Event
193741 TREATMENT_EVENT
193748 Event
193743 Event
186990 TREATMENT_EVENT
186989 TREATMENT_EVENT
186983 TREATMENT_EVENT
186975 TREATMENT_EVENT
186976 TREATMENT_EVENT
186980 TREATMENT_EVENT
186993 TREATMENT_EVENT
186996 TREATMENT_EVENT
186978 TREATMENT_EVENT
186986 TREATMENT_EVENT
186979 TREATMENT_EVENT
186999 TREATMENT_EVENT
186984 Event
186998 TREATMENT_EVENT
187004 TREATMENT_EVENT
186981 Event
186994 Event
187005 TREATMENT_EVENT
186988 TREATMENT_EVENT
186974 TREATMENT_EVENT
186997 Event
187001 TREATMENT_EVENT
186991 Event
186992 TREATMENT_EVENT
187006 Event
186982 TREATMENT_EVENT
186987 Event
186977 TREATMENT_EVENT
187000 TREATMENT_EVENT
186985 Event
187003 TREATMENT_EVENT
187002 Event
186995 TREATMENT_EVENT
185484 TREATMENT_EVENT
185468 TREATMENT_EVENT
185461 Event
185463 TREATMENT_EVENT
185476 Event
185486 TREATMENT_EVENT
185481 TREATMENT_EVENT
185483 TREATMENT_EVENT
185469 Event
185480 Event
185465 TREATMENT_EVENT
185474 TREATMENT_EVENT
185462 TREATMENT_EVENT
185482 Event
